Matrix,Cores,Run,Type,Iteration,Runtime,Gflops
0-0_N1008246.bin,24,1,ITER,424,0.00343433,17.6147
0-0_N1008246.bin,24,1,ITER,425,0.00344006,17.5854
0-0_N1008246.bin,24,1,ITER,426,0.00340313,17.7762
0-0_N1008246.bin,24,1,ITER,427,0.00342673,17.6538
0-0_N1008246.bin,24,1,ITER,428,0.00343148,17.6294
0-0_N1008246.bin,24,1,ITER,429,0.00342068,17.685
0-0_N1008246.bin,24,1,ITER,430,0.00339158,17.8368
0-0_N1008246.bin,24,1,ITER,431,0.00340569,17.7628
0-0_N1008246.bin,24,1,ITER,432,0.00342938,17.6402
0-0_N1008246.bin,24,1,ITER,433,0.0034199,17.689
0-0_N1008246.bin,24,1,ITER,434,0.00339595,17.8138
0-0_N1008246.bin,24,1,ITER,435,0.00342984,17.6378
0-0_N1008246.bin,24,1,ITER,436,0.00342087,17.684
0-0_N1008246.bin,24,1,ITER,437,0.00343021,17.6359
0-0_N1008246.bin,24,1,ITER,438,0.0034181,17.6984
0-0_N1008246.bin,24,1,ITER,439,0.00340718,17.7551
0-0_N1008246.bin,24,1,ITER,440,0.0034373,17.5995
0-0_N1008246.bin,24,1,ITER,441,0.00343897,17.591
0-0_N1008246.bin,24,1,ITER,442,0.00340119,17.7863
0-0_N1008246.bin,24,1,ITER,443,0.00342043,17.6863
0-0_N1008246.bin,24,1,ITER,444,0.00340491,17.7669
0-0_N1008246.bin,24,1,ITER,445,0.00340025,17.7913
0-0_N1008246.bin,24,1,ITER,446,0.00340514,17.7657
0-0_N1008246.bin,24,1,ITER,447,0.00341715,17.7033
0-0_N1008246.bin,24,1,ITER,448,0.00341934,17.6919
0-0_N1008246.bin,24,1,ITER,449,0.00341198,17.7301
0-0_N1008246.bin,24,1,ITER,450,0.00338817,17.8547
0-0_N1008246.bin,24,1,ITER,451,0.00342219,17.6772
0-0_N1008246.bin,24,1,ITER,452,0.00343447,17.614
0-0_N1008246.bin,24,1,ITER,453,0.00341649,17.7067
0-0_N1008246.bin,24,1,ITER,454,0.0034396,17.5877
0-0_N1008246.bin,24,1,ITER,455,0.00343919,17.5898
0-0_N1008246.bin,24,1,ITER,456,0.00342348,17.6706
0-0_N1008246.bin,24,1,ITER,457,0.00342325,17.6718
0-0_N1008246.bin,24,1,ITER,458,0.00340426,17.7703
0-0_N1008246.bin,24,1,ITER,459,0.00341148,17.7327
0-0_N1008246.bin,24,1,ITER,460,0.0034238,17.6689
0-0_N1008246.bin,24,1,ITER,461,0.00343217,17.6258
0-0_N1008246.bin,24,1,ITER,462,0.00340777,17.752
0-0_N1008246.bin,24,1,ITER,463,0.00340936,17.7438
0-0_N1008246.bin,24,1,ITER,464,0.00341339,17.7228
0-0_N1008246.bin,24,1,ITER,465,0.00342056,17.6856
0-0_N1008246.bin,24,1,ITER,466,0.00341416,17.7188
0-0_N1008246.bin,24,1,ITER,467,0.0034098,17.7415
0-0_N1008246.bin,24,1,ITER,468,0.003424,17.6679
0-0_N1008246.bin,24,1,ITER,469,0.00344176,17.5767
0-0_N1008246.bin,24,1,ITER,470,0.00341211,17.7294
0-0_N1008246.bin,24,1,ITER,471,0.00342452,17.6652
0-0_N1008246.bin,24,1,ITER,472,0.00344003,17.5855
0-0_N1008246.bin,24,1,ITER,473,0.0034171,17.7036
0-0_N1008246.bin,24,1,ITER,474,0.00342076,17.6846
0-0_N1008246.bin,24,1,ITER,475,0.00341581,17.7102
0-0_N1008246.bin,24,1,ITER,476,0.00341507,17.714
0-0_N1008246.bin,24,1,ITER,477,0.00344733,17.5483
0-0_N1008246.bin,24,1,ITER,478,0.00340903,17.7454
0-0_N1008246.bin,24,1,ITER,479,0.00341863,17.6956
0-0_N1008246.bin,24,1,ITER,480,0.00341934,17.6919
0-0_N1008246.bin,24,1,ITER,481,0.00341234,17.7282
0-0_N1008246.bin,24,1,ITER,482,0.0034185,17.6963
0-0_N1008246.bin,24,1,ITER,483,0.00346808,17.4433
0-0_N1008246.bin,24,1,ITER,484,0.0034492,17.5388
0-0_N1008246.bin,24,1,ITER,485,0.0034267,17.6539
0-0_N1008246.bin,24,1,ITER,486,0.00343605,17.6059
0-0_N1008246.bin,24,1,ITER,487,0.00341652,17.7066
0-0_N1008246.bin,24,1,ITER,488,0.0034288,17.6431
0-0_N1008246.bin,24,1,ITER,489,0.00342467,17.6644
0-0_N1008246.bin,24,1,ITER,490,0.00339837,17.8011
0-0_N1008246.bin,24,1,ITER,491,0.00349102,17.3287
0-0_N1008246.bin,24,1,ITER,492,0.00341671,17.7056
0-0_N1008246.bin,24,1,ITER,493,0.00342984,17.6378
0-0_N1008246.bin,24,1,ITER,494,0.00342266,17.6748
0-0_N1008246.bin,24,1,ITER,495,0.00341982,17.6895
0-0_N1008246.bin,24,1,ITER,496,0.00342179,17.6793
0-0_N1008246.bin,24,1,ITER,497,0.00344442,17.5631
0-0_N1008246.bin,24,1,ITER,498,0.00340917,17.7447
0-0_N1008246.bin,24,1,ITER,499,0.00340621,17.7601
0-0_N1008246.bin,24,1,ITER,500,0.00340792,17.7512
0-0_N1008246.bin,24,1,ITER,501,0.00345203,17.5244
0-0_N1008246.bin,24,1,ITER,502,0.00343898,17.5909
0-0_N1008246.bin,24,1,ITER,503,0.00342795,17.6475
0-0_N1008246.bin,24,1,ITER,504,0.00343492,17.6117
0-0_N1008246.bin,24,1,ITER,505,0.00342638,17.6556
0-0_N1008246.bin,24,1,ITER,506,0.00342568,17.6592
0-0_N1008246.bin,24,1,ITER,507,0.00339431,17.8224
0-0_N1008246.bin,24,1,ITER,508,0.00341619,17.7083
0-0_N1008246.bin,24,1,ITER,509,0.00342821,17.6461
0-0_N1008246.bin,24,1,ITER,510,0.00342305,17.6728
0-0_N1008246.bin,24,1,ITER,511,0.00340427,17.7703
0-0_N1008246.bin,24,1,ITER,512,0.00341005,17.7402
0-0_N1008246.bin,24,1,ITER,513,0.00344195,17.5757
0-0_N1008246.bin,24,1,ITER,514,0.00343457,17.6135
0-0_N1008246.bin,24,1,ITER,515,0.00340674,17.7574
0-0_N1008246.bin,24,1,ITER,516,0.00341951,17.6911
0-0_N1008246.bin,24,1,ITER,517,0.00340895,17.7458
0-0_N1008246.bin,24,1,ITER,518,0.00343136,17.63
0-0_N1008246.bin,24,1,ITER,519,0.00341394,17.7199
0-0_N1008246.bin,24,1,ITER,520,0.00340255,17.7792
0-0_N1008246.bin,24,1,ITER,521,0.00341157,17.7322
0-0_N1008246.bin,24,1,ITER,522,0.00341736,17.7022
0-0_N1008246.bin,24,1,ITER,523,0.00340961,17.7424
0-0_N1008246.bin,24,1,ITER,524,0.00340663,17.7579
0-0_N1008246.bin,24,1,ITER,525,0.0034304,17.6349
0-0_N1008246.bin,24,1,ITER,526,0.00343805,17.5957
0-0_N1008246.bin,24,1,ITER,527,0.00342354,17.6703
0-0_N1008246.bin,24,1,ITER,528,0.00341192,17.7304
0-0_N1008246.bin,24,1,ITER,529,0.00340933,17.7439
0-0_N1008246.bin,24,1,ITER,530,0.00341936,17.6918
0-0_N1008246.bin,24,1,ITER,531,0.00343231,17.6251
0-0_N1008246.bin,24,1,ITER,532,0.00341636,17.7074
0-0_N1008246.bin,24,1,ITER,533,0.00340103,17.7872
0-0_N1008246.bin,24,1,ITER,534,0.00342131,17.6817
0-0_N1008246.bin,24,1,ITER,535,0.00344098,17.5807
0-0_N1008246.bin,24,1,ITER,536,0.00343603,17.606
0-0_N1008246.bin,24,1,ITER,537,0.0034554,17.5073
0-0_N1008246.bin,24,1,ITER,538,0.00343544,17.609
0-0_N1008246.bin,24,1,ITER,539,0.00341581,17.7102
0-0_N1008246.bin,24,1,ITER,540,0.00342262,17.675
0-0_N1008246.bin,24,1,ITER,541,0.0034066,17.7581
0-0_N1008246.bin,24,1,ITER,542,0.00341224,17.7288
0-0_N1008246.bin,24,1,ITER,543,0.00342318,17.6721
0-0_N1008246.bin,24,1,ITER,544,0.00341197,17.7302
0-0_N1008246.bin,24,1,ITER,545,0.00341674,17.7054
0-0_N1008246.bin,24,1,ITER,546,0.00343034,17.6352
0-0_N1008246.bin,24,1,ITER,547,0.00340591,17.7617
0-0_N1008246.bin,24,1,ITER,548,0.00340497,17.7666
0-0_N1008246.bin,24,1,ITER,549,0.00341921,17.6926
0-0_N1008246.bin,24,1,ITER,550,0.00342597,17.6577
0-0_N1008246.bin,24,1,ITER,551,0.00339827,17.8016
0-0_N1008246.bin,24,1,ITER,552,0.00343463,17.6132
0-0_N1008246.bin,24,1,ITER,553,0.00341617,17.7083
0-0_N1008246.bin,24,1,ITER,554,0.0033935,17.8267
0-0_N1008246.bin,24,1,ITER,555,0.00343179,17.6278
0-0_N1008246.bin,24,1,ITER,556,0.003412,17.73
0-0_N1008246.bin,24,1,ITER,557,0.00342258,17.6752
0-0_N1008246.bin,24,1,ITER,558,0.00341227,17.7286
0-0_N1008246.bin,24,1,ITER,559,0.00343878,17.5919
0-0_N1008246.bin,24,1,ITER,560,0.00340556,17.7635
0-0_N1008246.bin,24,1,ITER,561,0.00342684,17.6532
0-0_N1008246.bin,24,1,ITER,562,0.00344571,17.5565
0-0_N1008246.bin,24,1,ITER,563,0.00341596,17.7095
0-0_N1008246.bin,24,1,ITER,564,0.00343795,17.5962
0-0_N1008246.bin,24,1,ITER,565,0.0034129,17.7253
0-0_N1008246.bin,24,1,ITER,566,0.00342908,17.6417
0-0_N1008246.bin,24,1,ITER,567,0.00343248,17.6242
0-0_N1008246.bin,24,1,ITER,568,0.00341553,17.7116
0-0_N1008246.bin,24,1,ITER,569,0.00340005,17.7923
0-0_N1008246.bin,24,1,ITER,570,0.00342818,17.6463
0-0_N1008246.bin,24,1,ITER,571,0.00343699,17.6011
0-0_N1008246.bin,24,1,ITER,572,0.00342024,17.6873
0-0_N1008246.bin,24,1,ITER,573,0.00343212,17.6261
0-0_N1008246.bin,24,1,ITER,574,0.00341377,17.7208
0-0_N1008246.bin,24,1,ITER,575,0.00341902,17.6936
0-0_N1008246.bin,24,1,ITER,576,0.00342925,17.6408
0-0_N1008246.bin,24,1,ITER,577,0.00344164,17.5773
0-0_N1008246.bin,24,1,ITER,578,0.00340746,17.7536
0-0_N1008246.bin,24,1,ITER,579,0.00341037,17.7385
0-0_N1008246.bin,24,1,ITER,580,0.00342209,17.6777
0-0_N1008246.bin,24,1,ITER,581,0.00342389,17.6684
0-0_N1008246.bin,24,1,ITER,582,0.00344214,17.5747
0-0_N1008246.bin,24,1,ITER,583,0.00342463,17.6646
0-0_N1008246.bin,24,1,ITER,584,0.00343443,17.6142
0-0_N1008246.bin,24,1,ITER,585,0.00342042,17.6863
0-0_N1008246.bin,24,1,ITER,586,0.00341657,17.7063
0-0_N1008246.bin,24,1,ITER,587,0.00343648,17.6037
0-0_N1008246.bin,24,1,ITER,588,0.00342132,17.6817
0-0_N1008246.bin,24,1,ITER,589,0.0034388,17.5918
0-0_N1008246.bin,24,1,ITER,590,0.00342283,17.6739
0-0_N1008246.bin,24,1,ITER,591,0.00344457,17.5624
0-0_N1008246.bin,24,1,ITER,592,0.00342201,17.6781
0-0_N1008246.bin,24,1,ITER,593,0.00343335,17.6197
0-0_N1008246.bin,24,1,ITER,594,0.00340654,17.7584
0-0_N1008246.bin,24,1,ITER,595,0.00344255,17.5726
0-0_N1008246.bin,24,1,ITER,596,0.00343682,17.602
0-0_N1008246.bin,24,1,ITER,597,0.00340288,17.7775
0-0_N1008246.bin,24,1,ITER,598,0.00343835,17.5941
0-0_N1008246.bin,24,1,ITER,599,0.00342875,17.6434
0-0_N1008246.bin,24,1,ITER,600,0.00344914,17.5391
0-0_N1008246.bin,24,1,ITER,601,0.00340437,17.7697
0-0_N1008246.bin,24,1,ITER,602,0.00342611,17.657
0-0_N1008246.bin,24,1,ITER,603,0.00341598,17.7093
0-0_N1008246.bin,24,1,ITER,604,0.00341372,17.7211
0-0_N1008246.bin,24,1,ITER,605,0.00342539,17.6607
0-0_N1008246.bin,24,1,ITER,606,0.00341829,17.6974
0-0_N1008246.bin,24,1,ITER,607,0.00342764,17.6491
0-0_N1008246.bin,24,1,ITER,608,0.00342686,17.6531
0-0_N1008246.bin,24,1,ITER,609,0.00342673,17.6538
0-0_N1008246.bin,24,1,ITER,610,0.00340873,17.747
0-0_N1008246.bin,24,1,ITER,611,0.00342019,17.6875
0-0_N1008246.bin,24,1,ITER,612,0.00341354,17.722
0-0_N1008246.bin,24,1,ITER,613,0.00341436,17.7177
0-0_N1008246.bin,24,1,ITER,614,0.00341824,17.6976
0-0_N1008246.bin,24,1,ITER,615,0.00340842,17.7486
0-0_N1008246.bin,24,1,ITER,616,0.00341426,17.7183
0-0_N1008246.bin,24,1,ITER,617,0.00339901,17.7978
0-0_N1008246.bin,24,1,ITER,618,0.00339964,17.7945
0-0_N1008246.bin,24,1,ITER,619,0.00344148,17.5781
0-0_N1008246.bin,24,1,ITER,620,0.00340915,17.7448
0-0_N1008246.bin,24,1,ITER,621,0.0034187,17.6953
0-0_N1008246.bin,24,1,ITER,622,0.00340997,17.7406
0-0_N1008246.bin,24,1,ITER,623,0.00343406,17.6161
0-0_N1008246.bin,24,1,ITER,624,0.00341832,17.6972
0-0_N1008246.bin,24,1,ITER,625,0.00345393,17.5148
0-0_N1008246.bin,24,1,ITER,626,0.00342707,17.652
0-0_N1008246.bin,24,1,ITER,627,0.00342896,17.6423
0-0_N1008246.bin,24,1,ITER,628,0.00345488,17.5099
0-0_N1008246.bin,24,1,ITER,629,0.00340689,17.7566
0-0_N1008246.bin,24,1,ITER,630,0.00340771,17.7523
0-0_N1008246.bin,24,1,ITER,631,0.0034226,17.6751
0-0_N1008246.bin,24,1,ITER,632,0.00343801,17.5959
0-0_N1008246.bin,24,1,ITER,633,0.00341079,17.7363
0-0_N1008246.bin,24,1,ITER,634,0.00343709,17.6006
0-0_N1008246.bin,24,1,ITER,635,0.00341367,17.7213
0-0_N1008246.bin,24,1,ITER,636,0.00342655,17.6547
0-0_N1008246.bin,24,1,ITER,637,0.0034437,17.5668
0-0_N1008246.bin,24,1,ITER,638,0.00342345,17.6707
0-0_N1008246.bin,24,1,ITER,639,0.00343611,17.6056
0-0_N1008246.bin,24,1,ITER,640,0.00340714,17.7553
0-0_N1008246.bin,24,1,ITER,641,0.0034245,17.6653
0-0_N1008246.bin,24,1,ITER,642,0.00341203,17.7298
0-0_N1008246.bin,24,1,ITER,643,0.00341502,17.7143
0-0_N1008246.bin,24,1,ITER,644,0.00342532,17.6611
0-0_N1008246.bin,24,1,ITER,645,0.00341424,17.7184
0-0_N1008246.bin,24,1,ITER,646,0.00342265,17.6748
0-0_N1008246.bin,24,1,ITER,647,0.00342248,17.6757
0-0_N1008246.bin,24,1,ITER,648,0.00342129,17.6818
0-0_N1008246.bin,24,1,ITER,649,0.00340435,17.7699
0-0_N1008246.bin,24,1,ITER,650,0.00340915,17.7448
0-0_N1008246.bin,24,1,ITER,651,0.00342769,17.6488
0-0_N1008246.bin,24,1,ITER,652,0.00340875,17.7469
0-0_N1008246.bin,24,1,ITER,653,0.00343186,17.6274
0-0_N1008246.bin,24,1,ITER,654,0.00340341,17.7748
0-0_N1008246.bin,24,1,ITER,655,0.00344295,17.5706
0-0_N1008246.bin,24,1,ITER,656,0.00342764,17.6491
0-0_N1008246.bin,24,1,ITER,657,0.00343961,17.5877
0-0_N1008246.bin,24,1,ITER,658,0.00340771,17.7523
0-0_N1008246.bin,24,1,ITER,659,0.00342167,17.6799
0-0_N1008246.bin,24,1,ITER,660,0.00341821,17.6978
0-0_N1008246.bin,24,1,ITER,661,0.00341713,17.7034
0-0_N1008246.bin,24,1,ITER,662,0.00342271,17.6745
0-0_N1008246.bin,24,1,ITER,663,0.00341667,17.7058
0-0_N1008246.bin,24,1,ITER,664,0.00342181,17.6791
0-0_N1008246.bin,24,1,ITER,665,0.00339341,17.8271
0-0_N1008246.bin,24,1,ITER,666,0.00341198,17.7301
0-0_N1008246.bin,24,1,ITER,667,0.00342439,17.6659
0-0_N1008246.bin,24,1,ITER,668,0.00340114,17.7866
0-0_N1008246.bin,24,1,ITER,669,0.0034231,17.6725
0-0_N1008246.bin,24,1,ITER,670,0.00341952,17.691
0-0_N1008246.bin,24,1,ITER,671,0.00341886,17.6944
0-0_N1008246.bin,24,1,ITER,672,0.00341091,17.7357
0-0_N1008246.bin,24,1,ITER,673,0.00344495,17.5604
0-0_N1008246.bin,24,1,ITER,674,0.00341987,17.6892
0-0_N1008246.bin,24,1,ITER,675,0.00340484,17.7673
0-0_N1008246.bin,24,1,ITER,676,0.00341564,17.7111
0-0_N1008246.bin,24,1,ITER,677,0.00341279,17.7259
0-0_N1008246.bin,24,1,ITER,678,0.00340736,17.7541
0-0_N1008246.bin,24,1,ITER,679,0.00341158,17.7322
0-0_N1008246.bin,24,1,ITER,680,0.00342714,17.6517
0-0_N1008246.bin,24,1,ITER,681,0.00342493,17.6631
0-0_N1008246.bin,24,1,ITER,682,0.0034243,17.6663
0-0_N1008246.bin,24,1,ITER,683,0.00345189,17.5251
0-0_N1008246.bin,24,1,ITER,684,0.00341172,17.7315
0-0_N1008246.bin,24,1,ITER,685,0.00343347,17.6191
0-0_N1008246.bin,24,1,ITER,686,0.00341279,17.7259
0-0_N1008246.bin,24,1,ITER,687,0.00342773,17.6486
0-0_N1008246.bin,24,1,ITER,688,0.00342374,17.6692
0-0_N1008246.bin,24,1,ITER,689,0.00344729,17.5485
0-0_N1008246.bin,24,1,ITER,690,0.003428,17.6472
0-0_N1008246.bin,24,1,ITER,691,0.00342343,17.6708
0-0_N1008246.bin,24,1,ITER,692,0.00343905,17.5905
0-0_N1008246.bin,24,1,ITER,693,0.00341494,17.7147
0-0_N1008246.bin,24,1,ITER,694,0.00341898,17.6938
0-0_N1008246.bin,24,1,ITER,695,0.00342273,17.6744
0-0_N1008246.bin,24,1,ITER,696,0.00342693,17.6527
0-0_N1008246.bin,24,1,ITER,697,0.00342976,17.6382
0-0_N1008246.bin,24,1,ITER,698,0.00342412,17.6673
0-0_N1008246.bin,24,1,ITER,699,0.0034117,17.7316
0-0_N1008246.bin,24,1,ITER,700,0.00341619,17.7082
0-0_N1008246.bin,24,1,ITER,701,0.00341916,17.6929
0-0_N1008246.bin,24,1,ITER,702,0.00340276,17.7782
0-0_N1008246.bin,24,1,ITER,703,0.00341507,17.714
0-0_N1008246.bin,24,1,ITER,704,0.0034343,17.6149
0-0_N1008246.bin,24,1,ITER,705,0.00344489,17.5607
0-0_N1008246.bin,24,1,ITER,706,0.00342108,17.6829
0-0_N1008246.bin,24,1,ITER,707,0.00342829,17.6457
0-0_N1008246.bin,24,1,ITER,708,0.00344573,17.5564
0-0_N1008246.bin,24,1,ITER,709,0.00341574,17.7106
0-0_N1008246.bin,24,1,ITER,710,0.0034202,17.6875
0-0_N1008246.bin,24,1,ITER,711,0.00342532,17.6611
0-0_N1008246.bin,24,1,ITER,712,0.00344062,17.5825
0-0_N1008246.bin,24,1,ITER,713,0.00341716,17.7032
0-0_N1008246.bin,24,1,ITER,714,0.00341404,17.7194
0-0_N1008246.bin,24,1,ITER,715,0.00340663,17.7579
0-0_N1008246.bin,24,1,ITER,716,0.00341199,17.7301
0-0_N1008246.bin,24,1,ITER,717,0.00342004,17.6883
0-0_N1008246.bin,24,1,ITER,718,0.00343795,17.5962
0-0_N1008246.bin,24,1,ITER,719,0.00340736,17.7541
0-0_N1008246.bin,24,1,ITER,720,0.00341269,17.7264
0-0_N1008246.bin,24,1,ITER,721,0.00342462,17.6647
0-0_N1008246.bin,24,1,ITER,722,0.00344014,17.585
0-0_N1008246.bin,24,1,ITER,723,0.00344084,17.5814
0-0_N1008246.bin,24,1,ITER,724,0.00342862,17.644
0-0_N1008246.bin,24,1,ITER,725,0.00339974,17.7939
0-0_N1008246.bin,24,1,ITER,726,0.00343101,17.6318
0-0_N1008246.bin,24,1,ITER,727,0.00340366,17.7735
0-0_N1008246.bin,24,1,ITER,728,0.00342199,17.6782
0-0_N1008246.bin,24,1,ITER,729,0.00343011,17.6364
0-0_N1008246.bin,24,1,ITER,730,0.00347067,17.4303
0-0_N1008246.bin,24,1,ITER,731,0.00341996,17.6887
0-0_N1008246.bin,24,1,ITER,732,0.00342882,17.643
0-0_N1008246.bin,24,1,ITER,733,0.00343885,17.5916
0-0_N1008246.bin,24,1,ITER,734,0.00341285,17.7256
0-0_N1008246.bin,24,1,ITER,735,0.00341284,17.7256
0-0_N1008246.bin,24,1,ITER,736,0.00339177,17.8358
0-0_N1008246.bin,24,1,ITER,737,0.0034313,17.6303
0-0_N1008246.bin,24,1,ITER,738,0.0034207,17.6849
0-0_N1008246.bin,24,1,ITER,739,0.00341681,17.7051
0-0_N1008246.bin,24,1,ITER,740,0.0033903,17.8435
0-0_N1008246.bin,24,1,ITER,741,0.00343739,17.5991
0-0_N1008246.bin,24,1,ITER,742,0.00344061,17.5826
0-0_N1008246.bin,24,1,ITER,743,0.00341168,17.7317
0-0_N1008246.bin,24,1,ITER,744,0.00341933,17.692
0-0_N1008246.bin,24,1,ITER,745,0.00341396,17.7198
0-0_N1008246.bin,24,1,ITER,746,0.00343743,17.5988
0-0_N1008246.bin,24,1,ITER,747,0.00340075,17.7886
0-0_N1008246.bin,24,1,ITER,748,0.00341547,17.712
0-0_N1008246.bin,24,1,ITER,749,0.00340335,17.775
0-0_N1008246.bin,24,1,ITER,750,0.00340099,17.7874
0-0_N1008246.bin,24,1,ITER,751,0.00343696,17.6013
0-0_N1008246.bin,24,1,ITER,752,0.00340332,17.7752
0-0_N1008246.bin,24,1,ITER,753,0.00346328,17.4675
0-0_N1008246.bin,24,1,ITER,754,0.00341165,17.7318
0-0_N1008246.bin,24,1,ITER,755,0.00340178,17.7832
0-0_N1008246.bin,24,1,ITER,756,0.00344389,17.5658
0-0_N1008246.bin,24,1,ITER,757,0.00343534,17.6095
0-0_N1008246.bin,24,1,ITER,758,0.00342899,17.6421
0-0_N1008246.bin,24,1,ITER,759,0.00341361,17.7216
0-0_N1008246.bin,24,1,ITER,760,0.0034336,17.6185
0-0_N1008246.bin,24,1,ITER,761,0.00340665,17.7578
0-0_N1008246.bin,24,1,ITER,762,0.00344461,17.5622
0-0_N1008246.bin,24,1,ITER,763,0.00342397,17.668
0-0_N1008246.bin,24,1,ITER,764,0.00343805,17.5957
0-0_N1008246.bin,24,1,ITER,765,0.00344358,17.5674
0-0_N1008246.bin,24,1,ITER,766,0.00341231,17.7284
0-0_N1008246.bin,24,1,ITER,767,0.00343012,17.6364
0-0_N1008246.bin,24,1,ITER,768,0.00340559,17.7634
0-0_N1008246.bin,24,1,ITER,769,0.00340874,17.7469
0-0_N1008246.bin,24,1,ITER,770,0.00349379,17.3149
0-0_N1008246.bin,24,1,ITER,771,0.00345735,17.4975
0-0_N1008246.bin,24,1,ITER,772,0.00339679,17.8094
0-0_N1008246.bin,24,1,ITER,773,0.00341274,17.7262
0-0_N1008246.bin,24,1,ITER,774,0.00342493,17.6631
0-0_N1008246.bin,24,1,ITER,775,0.00341556,17.7115
0-0_N1008246.bin,24,1,ITER,776,0.00340763,17.7527
0-0_N1008246.bin,24,1,ITER,777,0.00341874,17.6951
0-0_N1008246.bin,24,1,ITER,778,0.00344299,17.5704
0-0_N1008246.bin,24,1,ITER,779,0.00342125,17.682
0-0_N1008246.bin,24,1,ITER,780,0.00344452,17.5626
0-0_N1008246.bin,24,1,ITER,781,0.00342816,17.6464
0-0_N1008246.bin,24,1,ITER,782,0.00340143,17.7851
0-0_N1008246.bin,24,1,ITER,783,0.00342509,17.6622
0-0_N1008246.bin,24,1,ITER,784,0.00341912,17.6931
0-0_N1008246.bin,24,1,ITER,785,0.00341723,17.7029
0-0_N1008246.bin,24,1,ITER,786,0.00340512,17.7658
0-0_N1008246.bin,24,1,ITER,787,0.00341629,17.7078
0-0_N1008246.bin,24,1,ITER,788,0.00342691,17.6529
0-0_N1008246.bin,24,1,ITER,789,0.003405,17.7665
0-0_N1008246.bin,24,1,ITER,790,0.0034257,17.6591
0-0_N1008246.bin,24,1,ITER,791,0.00343049,17.6345
0-0_N1008246.bin,24,1,ITER,792,0.00342458,17.6649
0-0_N1008246.bin,24,1,ITER,793,0.00343431,17.6148
0-0_N1008246.bin,24,1,ITER,794,0.00345011,17.5342
0-0_N1008246.bin,24,1,ITER,795,0.0034107,17.7368
0-0_N1008246.bin,24,1,ITER,796,0.00342007,17.6882
0-0_N1008246.bin,24,1,ITER,797,0.00340043,17.7903
0-0_N1008246.bin,24,1,ITER,798,0.00342066,17.6851
0-0_N1008246.bin,24,1,ITER,799,0.00341012,17.7398
0-0_N1008246.bin,24,1,ITER,800,0.00341415,17.7188
0-0_N1008246.bin,24,1,ITER,801,0.00342166,17.6799
0-0_N1008246.bin,24,1,ITER,802,0.00341988,17.6891
0-0_N1008246.bin,24,1,ITER,803,0.00342541,17.6606
0-0_N1008246.bin,24,1,ITER,804,0.00340439,17.7696
0-0_N1008246.bin,24,1,ITER,805,0.00341135,17.7334
0-0_N1008246.bin,24,1,ITER,806,0.00343805,17.5957
0-0_N1008246.bin,24,1,ITER,807,0.00342014,17.6878
0-0_N1008246.bin,24,1,ITER,808,0.00339935,17.796
0-0_N1008246.bin,24,1,ITER,809,0.0034269,17.6529
0-0_N1008246.bin,24,1,ITER,810,0.00344888,17.5404
0-0_N1008246.bin,24,1,ITER,811,0.00343034,17.6352
0-0_N1008246.bin,24,1,ITER,812,0.00342341,17.6709
0-0_N1008246.bin,24,1,ITER,813,0.00343597,17.6063
0-0_N1008246.bin,24,1,ITER,814,0.00341732,17.7024
0-0_N1008246.bin,24,1,ITER,815,0.00343037,17.6351
0-0_N1008246.bin,24,1,ITER,816,0.00341186,17.7307
0-0_N1008246.bin,24,1,ITER,817,0.00341371,17.7211
0-0_N1008246.bin,24,1,ITER,818,0.0034086,17.7477
0-0_N1008246.bin,24,1,ITER,819,0.00341144,17.7329
0-0_N1008246.bin,24,1,ITER,820,0.00343538,17.6093
0-0_N1008246.bin,24,1,ITER,821,0.0033933,17.8277
0-0_N1008246.bin,24,1,ITER,822,0.00341441,17.7175
0-0_N1008246.bin,24,1,ITER,823,0.00341321,17.7237
0-0_N1008246.bin,24,1,ITER,824,0.00342763,17.6491
0-0_N1008246.bin,24,1,ITER,825,0.00341393,17.72
0-0_N1008246.bin,24,1,ITER,826,0.00343881,17.5918
0-0_N1008246.bin,24,1,ITER,827,0.00340902,17.7455
0-0_N1008246.bin,24,1,ITER,828,0.00346135,17.4772
0-0_N1008246.bin,24,1,ITER,829,0.00341813,17.6982
0-0_N1008246.bin,24,1,ITER,830,0.00341487,17.7151
0-0_N1008246.bin,24,1,ITER,831,0.00342151,17.6807
0-0_N1008246.bin,24,1,ITER,832,0.00340367,17.7734
0-0_N1008246.bin,24,1,ITER,833,0.00342108,17.6829
0-0_N1008246.bin,24,1,ITER,834,0.00342409,17.6674
0-0_N1008246.bin,24,1,ITER,835,0.00342772,17.6487
0-0_N1008246.bin,24,1,ITER,836,0.00348811,17.3431
0-0_N1008246.bin,24,1,ITER,837,0.00344432,17.5636
0-0_N1008246.bin,24,1,ITER,838,0.00342468,17.6644
0-0_N1008246.bin,24,1,ITER,839,0.00343583,17.607
0-0_N1008246.bin,24,1,ITER,840,0.00343312,17.6209
0-0_N1008246.bin,24,1,ITER,841,0.00340306,17.7766
0-0_N1008246.bin,24,1,ITER,842,0.00342258,17.6752
0-0_N1008246.bin,24,1,ITER,843,0.00342746,17.65
0-0_N1008246.bin,24,1,ITER,844,0.00344819,17.5439
0-0_N1008246.bin,24,1,ITER,845,0.00340793,17.7512
0-0_N1008246.bin,24,1,ITER,846,0.00341946,17.6913
0-0_N1008246.bin,24,1,ITER,847,0.00340438,17.7697
